Unnamed: 0,id_prompt,title,essay,c1,c2,c3,c4,c5,score
7007,154,uma solução para vida em sociedade ,"A diferenciação dos grupos humanos faz parte da construção identitária dos indivíduos. No entanto, uma faceta perversa desse processo inerente da vida humana em sociedade inclui a violência de grupos dominantes contra minorias. A transfobia não é uma exceção a esse padrão histórico. Para lidar com esse problema, muitos defendem a tolerância como solução, porém tolerar não é o suficiente, é preciso entender e respeitar as diferenças.Misoginia, racismo e transfobia são apenas alguns termos que remetem à marginalização e à violência contra grupos minoritários com base em suas diferenças. Um exemplo disso é percebido quando a transfobia é cometida por integrantes de outros grupos LGBT+ , que mesmo sofrendo com a homofobia praticam os mesmo padrões de intolerância ao diferenciarem pessoas transgênero.A simples tolerância aos grupos minoritários não é suficiente para lidar com esse problema. Tolerar significa ignorar ou apenas permitir a existência do outro, enquanto o que as minorias precisam é de respeito e aceitação como parte integrante da sociedade. E para que isso possa ser possível, a solução mais adequada é pelo contato saudável entre os grupos. Entender a diferença é uma etapa para respeitá-la, mas só haverá compreensão de fato se houver espaço para o diálogo entre os grupos.Sendo assim, o Ministério da Educação é responsável por iniciar um padrão de maior respeito às diferenças a partir das escolas. Deve haver na educação dos jovens espaço para o diálogo sobre as diferenças. Pessoas transgênero, por exemplo, precisam de espaço de fala para desfazer falsas concepções e estereótipos a fim de melhorar a interação entre os diversos grupos da sociedade.",200,160,120,160,120,760
7038,155,A CIÊNCIA É FUNDAMENTAL ,"A globalização- processo de expansão política e cultural- intensificou as relações de comunicação, bem como auxiliou no desenvolvimento tecnológico tornando a informação instantânea e próxima. No entanto, tal conjuntura encontra-se fragilizada, haja vista que o negacionismo científico se amplia na sociedade e os seus efeitos são alarmantes. Isso ocorre não só em razão da desinformação social, mas também de falhas no sistema educacional. Assim, é imprescindível a mudança dessa situação, o que pressupõe uma discussão.Diante desse cenário, apesar do avanço da tecnologia nem todos os indivíduos têm acesso à informação científica. Esse fenômeno é retratado pelo escritor Gilberto Dimenstein, em sua obra “Cidadãos de Papel”, no que tange a inefetividade dos direitos constitucionais, sobretudo, na desigualdade de oferta dos benefícios normativos. Nesse contexto, a ausência de notícias legítimas do campo científico que tenham fácil acesso para a população, principalmente, periférica contribui para o negacionismo. Consequentemente, a volta de enfermidades antes erradicadas e o uso de produtos sem nenhuma base científica, por exemplo, se tornam constantes. Dessa forma, é indispensável reverter esse panorama para que a informação verdade chegue aos lares brasileiros e a ciência seja exaltada.Outrossim, vale ressaltar que o modo como a educação é lecionada amplia pouco a área científica nas escolas. Sob esse viés, os colégios prezam mais por conteúdos técnicos em detrimento de um pensamento crítico proporcionada pela ciência, ou seja, debates sobre a profissão do cientista e os processos aplicados nesse ramo são fundamentais para evitar o negacionismo . Nesse sentido, o educador Paulo Freire defende que a educação é a porta para a mudança social e, sem ela, estaremos desamparados, o que revela a importância da escola como meio difusor de conhecimentos.Portanto, são necessárias medidas para mitigar e superar o impasse. Urge que Ministério da Ciência e Tecnologia, por meio de verbas governamentais, crie um site na internet e divulgue mensalmente projetos e estudos científicos em uma linguagem acessível para o corpo social, com o fito de democratizar a informação. Ademais, o Ministério da Educação deve realizar palestras no âmbito escolar, por intermédio de atividades pedagógicas com a participação de cientistas e professores de Biologia e Química, os quais dissertem acerca da relevância da ciência e sua utilidade, a fim de romper a barreira de negação dessa disciplina. Espera-se, com isso, a efetivação da globalização como propulsora de progresso junto à prosperidade de um legado social.",160,160,160,200,200,880
7040,155,A descrença da sociedade ,"É fato que segundo a Constituição de 1998, cada cidadão brasileiro tem o direito de ter sua própria opinião sobre qualquer assunto, independente de censura ou licença; porém, o negacionismo científico, a ação de não acreditar em conceitos básicos da ciência, está ultrapassando a liberdade de expressão e causando danos severos a população. Diante deste quadro, é necessário analisar os fatores que o agravam.Primeiramente, é válido destacar que o principal efeito de uma população que não crê na ciência é o retorno de doenças já antes erradicadas no país, como é o caso da poliomielite, hepatite A, meningocócica C e outras enfermidades que não atingiram a meta de vacinação nos últimos anos e há muito tempo não tiravam a vida de tantos indivíduos como agora. É inadmissível que no Brasil, um lugar que já possui as vacinas, medicamentos e tratamentos dessas doenças, pessoas tenham que morrer por não acreditarem na ciência.Outro efeito que pode ser observado é que as verbas para universidades e centros de pesquisa são cortadas, já que para a população não é importante, também não será relevante para os governadores que escolherem. Lamentavelmente, com a falta de dinheiro para a educação, as informações falsas e o negacionismo científico só crescerão na sociedade brasileira.Desse modo, pode-se concluir que essa descrença irá apenas impedir o crescimento e desenvolvimento de milhares de vidas e da educação brasileira. Assim, o Ministério de Educação deve disponibilizar mais dinheiro para as universidades, centro de pesquisas e escolas com a finalidade de aumentar o espaço da ciência dentro do país, diminuindo então o negacionismo científico. Só assim, o Brasil poderá superar esse problema.",160,160,120,200,160,800
7058,155,"Brasil contra o retrocesso, o sofrimento e o risco. ","Na ciência, o negacionismo é definido como a rejeição de conceitos básicos e incontestáveis, apoiados por consenso científico, em detrimento de ideias radicais e controversas. O maior exemplo disso na atualidade brasileira é o próprio presidente da nação negar a importância da vacinação frente a pandemia do covid-19, custando milhares de vidas. Diante desse contexto, é notório que o negacionismo científico causa prejuízos tanto a saúde quanto, ainda, a educação dos brasileiros.Quanto ao primeiro ponto, é importante perceber que o negacionismo científico está intimamente relacionado as fake news, ou seja, o compartilhamento de desinformação ou boatos através, principalmente, das redes sociais. Um reflexo disso está no fato de que, segundo o jornal Uol, no Brasil, o sarampo retornou em 2019 e a vacinação contra a poliomielite, que desde 1990 estava controlada, em 2016 não atingiu sua meta. Pois o movimento antivacina, que não possui nenhum embasamento, tem feito o índice de vacinação cair e doenças contagiosas erradicadas ou perto disso voltaram a aparecer. Observar um cenário como esse é avistar um quadro de retrocesso sofrimento e riscos.Ademais, é correto afirmar que a educação está sendo negligenciada pela ação do negacionismo científico. Uma vez que o Brasil tomou a decisão de fazer cortes inimagináveis em universidades federais responsáveis por pesquisas capazes de melhorar consideravelmente as condições de vida da população. A exemplo disso está a pele de tilápia usada no tratamento de queimaduras, desenvolvida na universidade federal do Ceará, mas que já é utilizada em outras partes do mundo. Logo, negar conhecimento é reconhecer a ignorância, a educação deve ser vista como um valor e a ciência como um recurso a ser explorado.A par das considerações feitas, cabe refletir sobre iniciativas capazes de combater o negacionismo científico no Brasil. Diante disso, o MEC - Ministério da Educação, órgão responsável pela legislação e regulamentação da educação no Brasil - deve adotar uma democracia direta, isto significada, uma organização na qual todos os cidadãos podem participar diretamente do processo de tomada de decisões. Isso dentro da sua capacidade de compreensão, desmistificando jargões científicos. Afinal, é natural que o desconhecido assuste, e uma decisão como essa significa estar ao lado do progresso e da educação, dito que o conhecimento não deve ser de propriedade apenas dos cientistas. Com essa finalidade, todos os brasileiros sentir-se-ão representados.",160,200,160,200,160,880
7094,155,Negacionismo científico: efeitos. ,"O negacionismo, isto é, o não reconhecimento de um fato, pode ocorrer principalmente de duas maneiras: ao negar a seriedade de uma situação crítica e ao contestar a credibilidade das fontes tradicionais de conhecimento. Essas duas formas de negacionismo estão presentes na sociedade brasileira atual e geram consequências tanto para a gestão política e para a saúde pública quanto para a disseminação do conhecimento. Assim, importa analisar as causas e efeitos desse fenômeno que, em um contexto de pandemia, é fortemente alimentado ao mesmo tempo que torna-se um dos grandes obstáculos para a gestão pública.Primeiramente, é relevante perceber que o negacionismo costuma ascender na sociedade em momentos de crise, já que instituições tradicionais mostram-se insuficientes para solucionar os problemas mais urgentes. No entanto, hoje o negacionismo ganhou ainda mais força por causa das redes sociais. Os novos meios de comunicação da atualidade contribuíram para pôr os negacionistas em evidência e disseminar suas ideias. Consequentemente, “fake news”, que em outros contextos seriam ignoradas, são utilizadas para descredibilizar fundações científicas e governamentais usualmente consideradas fontes confiáveis de dados e conhecimentos. Além disso, a desinformação produzida pelas “fake news” coloca a saúde da população em risco ao divulgar tratamentos para doenças sem fundamentação científica e descredibilizar tratamentos factíveis e medidas de combate à disseminação de doenças, principalmente a covid-19.Da mesma forma, a vacina, principal estratégia de combate à pandemia, está sendo contestada pelos negacionistas. Mesmo antes da atual crise sanitária e independentemente do Brasil ser um dos poucos países com um sistema de saúde pública com calendário integrado de vacinação, casos de doenças, como o sarampo e a BCG, voltaram a crescer devido à diminuição na taxa de imunização. Esse fato é alavancado, principalmente, por pais que acreditam, sem fundamentação científica, que as vacinas possam ser prejudiciais para seus filhos.Paralelamente, no âmbito político, o negacionismo pode gerar uma formulação inadequada da gestão pública. Isso pode ser observado no governo negacionista do presidente mexicano López Obrador. Ao negar a gravidade da pandemia, esse governo não formulou uma política de combate à disseminação da covid de forma eficiente e em tempo ágil, como é necessário, nem tentou garantir um rápido fornecimento de vacinas para seus cidadãos. Assim, a morosidade no planejamento público gerou para o México o título de terceira nação com o maior número de mortes por covid-19.Posto isso, é de simples compreensão os efeitos que o negacionismo, tanto na esfera política quanto em relação à ciência, provoca para a sociedade. Assim, é de inegável relevância uma atuação conjunta do Ministério da Educação, pais e sociedade em geral para a promoção da educação, do combate à disseminação de “fake news”, além da promoção de políticas de transparência das instituições tradicionais de conhecimento para fortalecer a confiança depositada nelas e aproximá-las da sociedade.",160,160,160,200,160,840
7112,155,Os efeitos do ceticismo na sociedade brasileira ,"O movimento antivacina surgido na segunda metade do ano de 2020 – época do desenvolvimento de várias vacinas contra o coronavírus- evidenciou o negacionismo científico enraizado na sociedade brasileira. Nesse contexto, pode-se destacar a valorização do senso comum como uma das principais causas para os efeitos irreparáveis que esse ceticismo pode ter na sociedade brasileira.Em primeira instância, é essencial destacar o culto ao senso comum – algo presente no pensamento coletivo, mas sem valor científico- como uma das principais causas para a desvalorização dos métodos científicos no Brasil. Sobre isso, pode-se mencionar uma notícia falsa que foi propagada em 1998, a qual consistia na ideia de que a vacina Tríplice viral – vacina contra o sarampo, a caxumba e a rubéola – provocava o autismo. Essa ideia, apesar de ter sido negada e comprovada cientificamente, ainda é tida como uma verdade irrefutável para parcela da população brasileira, o que demonstra a ignorância, a desinformação dos brasileiros acerca dos métodos baseados na ciência e prejudica o desenvolvimento da nação.Além disso, esse ceticismo exacerbado pode ter desdobramentos irreversíveis com o reaparecimento de doenças emergentes. A esse respeito, é imprescindível mencionar o reaparecimento do sarampo, em 2019, no Brasil devido, provavelmente, às notícias falsas que fizeram a população acreditar que a vacina Tríplice viral tinha como um dos efeitos colaterais o autismo. Esse fato demonstra as consequências negativas que o negacionismo científico pode ter na comunidade brasileira, já que o reaparecimento de doenças emergentes pode provocar uma crise no sistema de saúde.É necessário, portanto, que o Ministério da saúde, com o objetivo de esclarecer a importância da ciência, elabore campanhas – que terão a participação de cientistas e pesquisadores, os quais tentarão esclarecer o quão essencial são as práticas científicas para o desenvolvimento da nação brasileira – informativas . Essa proposta poderá ser divulgada por meio da mídia, especificamente, nas redes sociais, a exemplo de Facebook e Instagram, haja vista que têm um público mais amplo.",200,160,160,200,160,880
7149,156,*** Como combater o preconceito amarelo ,"De acordo com a Constituição Cidadã, promulgada em 1988, todos são livres e iguais em dignidade e em direitos. Hoje, apesar de o respeito étnico fazer parte dos direitos sociais, a persistência do preconceito amarelo fere diretamente a Carta Magna, já que é evidente uma relação desigual entre a população asiática e as demais. Mediante a isso, cabe debater sobre formas de combatê-lo, além de suas causas, como a falta de denúncias e a má influência da mídia, a fim de cessar a realidade vigente.A priori, pode-se afirmar que a ausência de denúncias é um fator determinante à continuação do racismo em pauta. Para o filósofo Immanuel Kant, entretanto, o indivíduo deve agir conforme a máxima que deseja ser transformada em lei universal. Nesse sentido, tendo o Estado como único autor do processo judicial, as pessoas não deveriam ter receios em denunciar atos preconceituosos contra os asiáticos, a exemplo do que acontece ao sofrerem injúrias acerca do formato de seus olhos. Caso contrário, pois, o atual panorama que os sujeitos desejam alterar, dificilmente terá como combater. Assim, uma manutenção dos valores comportamentais da sociedade é um caminho redesenhador do tema em questão.Outrossim, o preconceito amarelo encontra terra fértil na negativa influência midiática ao silenciá-lo. Segundo o postulado bourdieusiano o que foi criado para ser instrumento da democracia não deve ser convertido em mecanismo de opressão. Nesse contexto, quando se invisibiliza a pré-existência do assunto, a mídia acaba naturalizando a sua prática cada vez mais. Pela falta de seu entendimento como sério comprometedor da democracia cívica, portanto, o racismo permanece sendo exercido sobre o povo asiático. Logo, esse mecanismo de opressão funciona como forte empecilho para resolução da problemática.Em suma, o preconceito amarelo está presente na contemporaneidade e necessita ser combatido. Para mudar esse quadro, o governo federal, juntamente com o Ministério das Comunicações, deve criar o projeto ''Não há cor para o preconceito'', destinado à sua população. Esse programa televisionário estará atrelado nas emissoras de televisão. Com o intuito de tornar o preconceito amarelho de conhecimento público, haverá apresentação de depoimentos próprios das vítimas sensibilizando o resto da nação a assumir uma postura de respeito à etnia. Feito isso, o preconceito contra os ascendentes da Ásia será derrotado, e o previsto da Constiuição de 1988 garantido.",160,200,160,200,160,880
7150,156,**Como combater o preconceito amarelo* ,"Na Era Vargas, os japoneses e chineses eram representados de maneira estereotipada pelas revistas e charges da época, pois tais indivíduos eram considerados imigrantes indesejáveis. No Brasil atual isso não ocorre mais, porém, ainda é possível observar que o preconceito contra os amarelos continua presente na sociedade . Nesse contexto, percebe-se a configuração de um grave problema em virtude da lenta mudança de mentalidade e do silenciamento.Convém ressaltar, a princípio, que a lenta mudança de mentalidade é um fator determinante para a persistência do impasse. De acordo com Durkheim, o fato social é a maneira coletiva de agir e de pensar. Seguindo essa linha de raciocínio, nota-se que o racismo contra pessoas de origem ou ascendência asiática pode ser encaixado na teoria do sociólogo, uma vez que, se as pessoas crescem inseridas em um contexto social discriminatório, a tendência é adotar esse comportamento também. Assim, o fortalecimento do pensamento preconceituoso, transmitido de geração em geração, resulta numa sociedade cada vez mais xenofóbica em relação aos indivíduos que são amarelos.Além disso, outra dificuldade enfrentada é o silenciamento. Segundo o filósofo Habermas, a linguagem é uma verdadeira forma de ação. Dessa forma, para que um problema como o preconceito contra os amarelos seja resolvido, faz-se necessário debater sobre. Entretanto, percebe-se uma lacuna no que se refere a essa questão, que ainda é muito silenciada. Portanto, trazer à pauta esse tema e debatê-lo amplamente aumentaria a chance de atuação nele.Logo, medidas estratégicas são necessárias para alterar esse cenário. Para que isso ocorra o Ministério da Educação, juntamente com o Ministério da Mulher, da Família e dos Direitos Humanos, devem desenvolver palestras em escolas por meio de entrevistas com as vítimas do problema, bem como especialistas no assunto. Tais palestras devem ser webconferenciadas e divulgadas nas redes sociais dos ministérios, com o objetivo de alcançar um público maior e trazer mais lucidez sobre o preconceito amarelo. Assim, como propõe Habermas, encontraria-se um meio de solucionar a questão por meio do uso da linguagem.",160,200,160,200,200,920
7203,156,O preconceito como fruto da ignorância ,"O preconceito contra asiáticos e seus descendentes sempre esteve presente em nossa sociedade. Porém com o advento da pandemia de Covid-19, esse preconceito tornou-se evidente e foi ampliado. Desta maneira, faz-se necessário que a sociedade como um todo tome medidas contra esse preconceito, que é apenas mais um, dentre as mazelas que afligem o povo brasileiro.A cultura de massa, teorizada pelos filósofos da escola de Frankfurt, é uma das fontes desse preconceito contra o diferente. Ela está sendo reproduzida de maneira exponencial, tornando tudo aquilo que é fora do padrão estabelecido, alvo de crimes de ódio. É através dessa padronização cultural, que surge o preconceito racial contra asiáticos, por eles não fazerem parte do padrão tido como ideal.Portanto, faz-se necessário, em primeiro lugar, que a família como um dos mais importantes pilares da nossa sociedade, atue no combate a essa intolerância, criando as suas crianças, futuros adultos, de maneira a não perpetuar esse preconceito, um dos piores males da nossa sociedade. Da mesma maneira, é de extrema importância, a escola ampliar a difusão dos ideiais de equidade e aceitação do diferente, através de palestras que visem acabar com a ignorância, que como William Hazllitt dizia, é a mãe do preconceito. Em última análise, a atuação do legislativo faz-se necessária, de maneira a tornar as leis mais severas, visando inibir de certa maneira, à prática do preconceito.",160,120,80,120,160,640
7226,156,Preconceito Amarelo : Um Problema a ser Combatido ,"O filósofo Sócrates afirmou que não era ateniense nem grego, mas sim um cidadão do mundo, demonstrando não discriminar indivíduos de diferentes origens. Contudo, ao se analisar as atitudes da maioria dos ocidentais frente as pessoas asiáticas, percebe-se uma aversão, distante do pensamento de Sócrates, a qual foi impulsionada pelo fato do Covid-19 - vírus que gerou uma crise na saúde global - ter surgido na China. Porém, cabe destacar que o preconceito amarelo não é algo recente, como a pandemia do novo coronavírus, já que ele já está consolidado nas nações ocidentais, sendo gerado pela desinformação a respeito dos povos asiáticos e intolerância instantânea a tudo que é considerado diferente.Primeiramente, é notório a existência de uma desinformação em massa sobre as culturas de procedência asiática, sendo esse aspecto nítido nas redes sociais. Segundo o filósofo Parmênides, o caminho do engano é aquele apoiado nas opiniões aceitas sem reflexão. Sob mesmo ângulo, a aceitação, sem questionamentos, de todas as informações, principalmente relacionadas aos hábitos alimentares asiáticos, disponibilizadas na internet gera uma aversão desfundamentada aos povos orientais. Logo, para se combater o preconceito amarelo, deve-se sanar a desinformação.Por outro lado, a intolerância a tudo que é considerado diferente também é responsável pelo preconceito amarelo. De acordo Arthur Schopenhauer, filósofo alemão, todo homem torna os limites do seu próprio campo de visão como os limites do mundo. Em consonância a essa ideia, a determinação de hábitos individuais como sendo corretos pode ser considerada responsável pela repulsão a tudo que se distingue desse padrão. Dessa maneira, a cultura oriental é tida, pelos ocidentais, como sendo estranha e errada, já que não abrange elementos considerados normais àqueles que não compartilham dos mesmos hábitos.Portanto, urge a necessidade de se combater o preconceito amarelo. Assim, o Ministério da Educação, cuja função é garantir um ensino de qualidade no Brasil, deve criar uma cartilha que desmistifique os preconceitos relacionados ao povo oriental, por meio do fornecimento de informações verídicas sobre a diversificada cultura existente no continente asiático, a fim de que ideias de cunho xenófobo deixem de fazer parte da sociedade brasileira. Além disso, tais cartilhas deverão atender não somente aos estudantes, mas também a toda população, que poderá acessá-las pelas redes sociais do Ministério da Educação. Destarte, todos passarão a defender que não são ocidentais nem orientais, mas sim cidadãos do mundo, em consonância ao que foi postulado por Sócrates.",200,200,160,200,200,960
7228,156,Preconceito Amarelo na Sociedade Brasileira: {( asiáticos)} ,"O preconceito amarelo é uma discriminação, rejeição contra pessoas ascendentes de países asiáticos, que podem envolver tanto atos de agressões físicas, morais quanto psicológicas contra estes indivíduos. Diante disso, na realidade brasileira, esse comportamento é um sério problema para o país. Dentre tantos fatores relevantes temos: o alto índice de fake news no Brasil e o aumento da violência no país.Em primeiro plano, sabe-se que o crescimento de informações falsas é uma das causas da disseminação desse comportamento. Segundo o Presidente da República Jair Bolsonaro, a Covid-19 pode ter sido criada em um laboratório pelo país asiático como parte de uma bacteriológica. Na revista Nature Medicine, um estudo realizado por pesquisadores dos Estados Unidos, Austrália e Reino Unido comprovou que o novo coronavírus não foi criado em laboratório. A partir de uma análise, os cientistas encontraram evidências de que provavelmente o vírus seja resultado de seleção natural. “Nossas análises mostram claramente que não é uma construção de laboratório ou um vírus propositalmente manipulado”, afirmam os pesquisadores. Sendo assim, é preciso desacelerar o ritmo de fake news para que menos pessoas apoiem ou acreditem em notícias inverídicas.Ademais, o preconceito contra asiáticos é um problema que não para de crescer no país. Segundo dados do Centro de Estudos do Extremismo da Universidade Estadual da Califórnia, foram registradas quase 4.000 denúncias de violência e 8 casos de óbito nos Estados Unidos contra esses grupos. Nesse sentido, pelo artigo da Constituição federal de Lei n.º 7.716, é crime o ato de praticar, induzir e incitar a discriminação de raça, cor, etnia, religião e procedência nacional, que pode levar de um a três anos de reclusão e multa. Sendo assim, é crucial que maiores investimentos sejam feitos para que desacelere o nível de disseminação de ódio.Portanto, para efetivar a queda do preconceito amarelo no Brasil é necessário que o governo- órgão responsável pelos Três Poderes- promova Campanhas de Combate ao Preconceito em parceria com a mídia por meio de verbas governamentais, a fim de desacelerar o nível de vítimas de atos preconceituosos na sociedade. Só assim a intolerância que assola a realidade brasileira se extinguirá.",160,160,160,200,160,840
7238,156,"Preconceito, um mau oculto ","No século passado, o mundo passava por diversas guerras e perseguições, uma delas foi o nazismo, movimento que perseguiu e matou cerca de 8 milhões de pessoas de origem judaica. Isso mostra que o preconceito contra pessoas de diferentes etnias é um problema recorrente na história da humanidade. Apesar de o Brasil ser um país bem mistificado, é comum relatos de vítimas que sofreram discriminações por conta de suas origens étnicas. Dessa forma, o combate ao preconceito amarelo é um desafio que precisa ser combatido com uma desculturação de pejorativos aos asiáticos, como também uma fiscalização dos meios virtuais.Convém ressaltar, a princípio, que a cultura de se criar apelidos aos povos de origens asiáticas é um fator determinante para permanência do preconceito, caracterizando-se como violência verbal. De acordo com as ideias do filósofo Jean-Paul Sartre, a violência seja ela física ou verbal, quando manifestada é uma derrota quando se há um mau a ser combatido. Nesse sentido, esses costumes de maus hábitos têm se tornado um empecilho para se combater o preconceito, visto que ele é um dos responsáveis pela disseminação de estigmas dos povos asiáticos.De mesmo modo, destaca-se o aparecimento de notícias falsas como uma das ferramentas usadas para caluniar certos países com divulgação de conteúdos falsos e até mesmo de ódio contra essas nações. Isto é, recentemente a China foi vítima de uma cancelamento virtual, na qual muitas pessoas publicaram inúmeras notícias inverídicas na internet que diziam que ela foi a responsável pelo aparecimento da covid-19, fato esse que provocou um aumento no número de crimes contra os chineses espalhados pelo mundo. Assim como a internet se tornou um ambiente para divulgação e debate sobre diversos assuntos, infelizmente tem sido usada também para propagação de “fake news” com o objetivo de cancelamento virtual de uma pessoa ou nação.Portanto, diante dos fatos supracitados, faz-se necessário que sejam tomadas ações para amenizar a questão. Logo, o Estado junto com os poderes legislativos e judiciais, por meio de criações de leis, ademais dos cumprimentos das que já estão em vigor, devem aumentar a fiscalização e fazer a justiça de forma mais ágil, para que assim diminua o compartilhamento de discursos de ódios, como também para as pessoa que infringem as leis respondam processos criminais. Além disso, as escolas devem formar cidadãos que respeitem as diferentes etnias. Em suma, é importante que sejam discutidos na aulas assuntos sobre as culturas de cada país, bem como o respeito a todos. Somente assim, esse preconceito será gradativamente erradicado, pois, conforme Gabriel O Pensador, “Na mudança do presente a gente molda o futuro”.",160,160,120,200,160,800
7240,156,Redação 2 - Preconceito Amarelo ,"Durante o final do século XIX, foi impulsionado o movimento migratório de povos orientais para o Brasil. Nesse período, intelectuais brasileiros debatiam a suposta degradação racial que a relação entre nativos e asiáticos causaria, o que reflete discriminação racial. Este tipo de preconceito foi naturalizado no Brasil e, a partir disso, observa-se a necessidade de respeito a essa etnia que ainda sofre com estereotipagem e foi acusada de ser responsável pela atual pandemia de covid-19.Em primeiro lugar, ainda existem muitas demonstrações xenofóbicas enraizadas na sociedade brasileira. Comentários como “asiáticos são todos iguais” são frequentes, além dos padrões criados, e quando descendentes não atendem a esses estereótipos são menosprezados e inferiorizados. De acordo com o filósofo René Descartes, toda forma de preconceito e precipitação deve ser evitada em quaisquer análises e apenas deve ser considerado o que for indubitável e distinto, percebe-se então que tipificar asiáticos e seus descendentes os impede de demonstrar suas essências verdadeiras e individuais. Portanto, é necessário remover essas categorizações que inibem este grupo social e suas possibilidades de mostrarem-se únicos.Ainda convém lembrar que, a pandemia de covid-19 foi utilizada como pretexto para atitudes e discursos preconceituosos contra asiáticos. Segundo o site de notícias G1, em 2020 administradores tentaram segregar o acesso de trabalhadores de um escritório de uma empresa chinesa. Tal fato demonstra uma suposta acusação de que chineses estivessem espalhando o vírus propositalmente e que são os culpados por esta pandemia. Assim, a lei 7.716 que estabelece que praticar discriminação de raça ou etnia é passível de punição deveria ser cumprida mais assiduamente.Em suma, o preconceito amarelo deve ser combatido. Cabe ao governo federal cumprir a lei supracitada, monitorando perfis e acolhendo ocorrências de insultos xenofóbicos e punindo os autores conforme o Código Penal. Além de caber às escolas estimular a criação de eventos e atividades que exaltem a diversidade étnica, com a a finalidade de, através da educação, romper estereótipos em relação aos asiáticos, enraizados na sociedade brasileira. Para que, dessa maneira, equívocos disseminados há muitos anos a respeito do povo amarelo sejam, gradativamente, extintos.",160,160,160,200,160,840
7279,157,As responsabilidades na concepção de um indivíduo. ,"O Código de Ética Médica, em seu capítulo V, expõe ser vedado ao médico desrespeitar o direito do paciente ou representante legal na escolha de práticas diagnósticas, ou terapêuticas, a não ser em casos de risco de morte eminente. Acerca do nascimento de um novo indivíduo, é indispensável que seja de maneira afável e humanizada, visando respeitar e cumprir com esse direito ao longo de todo o processo, mas principalmente no trabalho de parto.Quando se trata de saúde, é natural que haja a confiança nos profissionais, para que os mesmos ofereçam a melhor solução. Porém, cada indivíduo possui suas particularidades, e se tratando do ato de conceber um filho, é compreensível que existam medos, dúvidas e ignorâncias . Sendo assim, é responsabilidade do médico expor as possibilidades de tratamentos disponíveis, assim como esclarecê-los, proporcionando uma escolha mais consciente.Ainda convém lembrar que, não se trata apenas de ética, e sim de uma relação profissional primeiramente entre o Ministério da Saúde e seus funcionários, e em seguida, entre paciente e equipe hospitalar, sendo necessária a empatia, a confiança e o respeito. Dessa forma, o ambiente adequado, com equipamentos de qualidade e recursos básicos que supram o essencial, influencia diretamente no cumprimento de um bom trabalho.Portanto, para ser ofertado um acompanhamento, e principalmente um parto, mais humano, o qual respeite além do corpo, as preferências de cada mulher, deve haver um constante monitoramento, por parte das pacientes e/ou seus acompanhantes ao longo do tratamento, do cumprimento do direito de autonomia de escolha, garantido no Código de Ética Médica. Assim como, é de responsabilidade do Ministério da Saúde garantir aos seus funcionários os meios, como: equipamentos de qualidade, remuneração apropriada, e infraestrutura que possibilitem a execução de um trabalho adequado.",160,120,120,160,80,640
7367,157,Sem título,"O momento tão esperado para a mulher que está na espera de ver seu filho pela primeira vez, pode se tornar traumático. Tendo em vista sua condição, a mulher grávida espera o melhor atendimento, mas se frustra ao não ter seu corpo respeitado no momento do parto pelos profissionais que usam do tormento psicológico ao realizar o procedimento, tornando o parto estressante e podendo causar complicações. Há casos que vítimas desse abuso escolhem não ter o acompanhamento médico, movidas a insegurança e medo, se colocando em risco de vida.Primeiramente, o corpo do sexo feminino é historicamente vítima de invasões e a vontade da mulher é invalidada, deixando passagem livre para que os abusos no parto sejam banalizados e não enxergados como violação. Apesar de pouco falado do que deveria, no Brasil, a desumanização do parto se expressa nos dados, com partos cesáreas que exorbitam os 15% admitidos pela OMS , evidenciando que se trata de uma questão de saúde pública.Além disso, a presença da apelação de pressão psicológica por parte de médicos e enfermeiros suscitam traumas irreversíveis na autoestima dessa mulher, a levando optar por não querer o auxílio médico, podendo acarretar consequências fatais, antes mesmo do parto, para mãe e feto.Com o objetivo de mudar esse cenário, é imprescindível que se discuta a violência e a humanização do parto com os profissionais de saúde responsáveis pelo atendimento e haja a iniciativa do governo, em conjunto com as mídias sociais, agir através de campanhas informativas de conscientização dando voz às vítimas . Somente assim, garantindo sua integridade física e moral, que as mulheres se sentirão seguras e respeitadas.",160,120,120,120,80,600
